image_a,image_b,label,transformation,pair_type
artworks_met/cma_0191_93992.jpg,artworks_met/blur/cma_0191_93992_blur.jpg,plagiarized,blur,positive
artworks_met/cma_0191_93992.jpg,artworks_met/blur/cma_0192_145473_blur.jpg,not_plagiarized,blur,negative
artworks_met/cma_0192_145473.jpg,artworks_met/blur/cma_0192_145473_blur.jpg,plagiarized,blur,positive
artworks_met/cma_0192_145473.jpg,artworks_met/blur/cma_0193_130360_blur.jpg,not_plagiarized,blur,negative
artworks_met/cma_0193_130360.jpg,artworks_met/blur/cma_0193_130360_blur.jpg,plagiarized,blur,positive
artworks_met/cma_0193_130360.jpg,artworks_met/blur/cma_0194_165154_blur.jpg,not_plagiarized,blur,negative
artworks_met/cma_0194_165154.jpg,artworks_met/blur/cma_0194_165154_blur.jpg,plagiarized,blur,positive
artworks_met/cma_0194_165154.jpg,artworks_met/blur/cma_0195_125101_blur.jpg,not_plagiarized,blur,negative
artworks_met/cma_0195_125101.jpg,artworks_met/blur/cma_0195_125101_blur.jpg,plagiarized,blur,positive
artworks_met/cma_0195_125101.jpg,artworks_met/blur/cma_0196_93984_blur.jpg,not_plagiarized,blur,negative
artworks_met/cma_0196_93984.jpg,artworks_met/blur/cma_0196_93984_blur.jpg,plagiarized,blur,positive
artworks_met/cma_0196_93984.jpg,artworks_met/blur/cma_0197_149105_blur.jpg,not_plagiarized,blur,negative
artworks_met/cma_0197_149105.jpg,artworks_met/blur/cma_0197_149105_blur.jpg,plagiarized,blur,positive
artworks_met/cma_0197_149105.jpg,artworks_met/blur/cma_0198_149107_blur.jpg,not_plagiarized,blur,negative
artworks_met/cma_0198_149107.jpg,artworks_met/blur/cma_0198_149107_blur.jpg,plagiarized,blur,positive
artworks_met/cma_0198_149107.jpg,artworks_met/blur/cma_0199_102549_blur.jpg,not_plagiarized,blur,negative
artworks_met/cma_0199_102549.jpg,artworks_met/blur/cma_0199_102549_blur.jpg,plagiarized,blur,positive
artworks_met/cma_0199_102549.jpg,artworks_met/blur/cma_0200_108541_blur.jpg,not_plagiarized,blur,negative
artworks_met/cma_0200_108541.jpg,artworks_met/blur/cma_0200_108541_blur.jpg,plagiarized,blur,positive
artworks_met/cma_0200_108541.jpg,artworks_met/blur/met_0001_39614_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0001_39614.jpg,artworks_met/blur/met_0001_39614_blur.jpg,plagiarized,blur,positive
artworks_met/met_0001_39614.jpg,artworks_met/blur/met_0002_49068_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0002_49068.jpg,artworks_met/blur/met_0002_49068_blur.jpg,plagiarized,blur,positive
artworks_met/met_0002_49068.jpg,artworks_met/blur/met_0003_51776_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0003_51776.jpg,artworks_met/blur/met_0003_51776_blur.jpg,plagiarized,blur,positive
artworks_met/met_0003_51776.jpg,artworks_met/blur/met_0004_51867_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0004_51867.jpg,artworks_met/blur/met_0004_51867_blur.jpg,plagiarized,blur,positive
artworks_met/met_0004_51867.jpg,artworks_met/blur/met_0005_51868_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0005_51868.jpg,artworks_met/blur/met_0005_51868_blur.jpg,plagiarized,blur,positive
artworks_met/met_0005_51868.jpg,artworks_met/blur/met_0006_53750_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0006_53750.jpg,artworks_met/blur/met_0006_53750_blur.jpg,plagiarized,blur,positive
artworks_met/met_0006_53750.jpg,artworks_met/blur/met_0007_57329_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0007_57329.jpg,artworks_met/blur/met_0007_57329_blur.jpg,plagiarized,blur,positive
artworks_met/met_0007_57329.jpg,artworks_met/blur/met_0008_78057_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0008_78057.jpg,artworks_met/blur/met_0008_78057_blur.jpg,plagiarized,blur,positive
artworks_met/met_0008_78057.jpg,artworks_met/blur/met_0009_199313_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0009_199313.jpg,artworks_met/blur/met_0009_199313_blur.jpg,plagiarized,blur,positive
artworks_met/met_0009_199313.jpg,artworks_met/blur/met_0010_245840_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0010_245840.jpg,artworks_met/blur/met_0010_245840_blur.jpg,plagiarized,blur,positive
artworks_met/met_0010_245840.jpg,artworks_met/blur/met_0011_245845_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0011_245845.jpg,artworks_met/blur/met_0011_245845_blur.jpg,plagiarized,blur,positive
artworks_met/met_0011_245845.jpg,artworks_met/blur/met_0012_245846_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0012_245846.jpg,artworks_met/blur/met_0012_245846_blur.jpg,plagiarized,blur,positive
artworks_met/met_0012_245846.jpg,artworks_met/blur/met_0013_245847_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0013_245847.jpg,artworks_met/blur/met_0013_245847_blur.jpg,plagiarized,blur,positive
artworks_met/met_0013_245847.jpg,artworks_met/blur/met_0014_248130_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0014_248130.jpg,artworks_met/blur/met_0014_248130_blur.jpg,plagiarized,blur,positive
artworks_met/met_0014_248130.jpg,artworks_met/blur/met_0015_250939_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0015_250939.jpg,artworks_met/blur/met_0015_250939_blur.jpg,plagiarized,blur,positive
artworks_met/met_0015_250939.jpg,artworks_met/blur/met_0016_252979_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0016_252979.jpg,artworks_met/blur/met_0016_252979_blur.jpg,plagiarized,blur,positive
artworks_met/met_0016_252979.jpg,artworks_met/blur/met_0017_253324_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0017_253324.jpg,artworks_met/blur/met_0017_253324_blur.jpg,plagiarized,blur,positive
artworks_met/met_0017_253324.jpg,artworks_met/blur/met_0018_253326_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0018_253326.jpg,artworks_met/blur/met_0018_253326_blur.jpg,plagiarized,blur,positive
artworks_met/met_0018_253326.jpg,artworks_met/blur/met_0019_253329_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0019_253329.jpg,artworks_met/blur/met_0019_253329_blur.jpg,plagiarized,blur,positive
artworks_met/met_0019_253329.jpg,artworks_met/blur/met_0020_253330_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0020_253330.jpg,artworks_met/blur/met_0020_253330_blur.jpg,plagiarized,blur,positive
artworks_met/met_0020_253330.jpg,artworks_met/blur/met_0021_253331_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0021_253331.jpg,artworks_met/blur/met_0021_253331_blur.jpg,plagiarized,blur,positive
artworks_met/met_0021_253331.jpg,artworks_met/blur/met_0022_253333_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0022_253333.jpg,artworks_met/blur/met_0022_253333_blur.jpg,plagiarized,blur,positive
artworks_met/met_0022_253333.jpg,artworks_met/blur/met_0023_253334_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0023_253334.jpg,artworks_met/blur/met_0023_253334_blur.jpg,plagiarized,blur,positive
artworks_met/met_0023_253334.jpg,artworks_met/blur/met_0024_253335_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0024_253335.jpg,artworks_met/blur/met_0024_253335_blur.jpg,plagiarized,blur,positive
artworks_met/met_0024_253335.jpg,artworks_met/blur/met_0025_253337_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0025_253337.jpg,artworks_met/blur/met_0025_253337_blur.jpg,plagiarized,blur,positive
artworks_met/met_0025_253337.jpg,artworks_met/blur/met_0026_253338_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0026_253338.jpg,artworks_met/blur/met_0026_253338_blur.jpg,plagiarized,blur,positive
artworks_met/met_0026_253338.jpg,artworks_met/blur/met_0027_254440_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0027_254440.jpg,artworks_met/blur/met_0027_254440_blur.jpg,plagiarized,blur,positive
artworks_met/met_0027_254440.jpg,artworks_met/blur/met_0028_256186_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0028_256186.jpg,artworks_met/blur/met_0028_256186_blur.jpg,plagiarized,blur,positive
artworks_met/met_0028_256186.jpg,artworks_met/blur/met_0029_351287_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0029_351287.jpg,artworks_met/blur/met_0029_351287_blur.jpg,plagiarized,blur,positive
artworks_met/met_0029_351287.jpg,artworks_met/blur/met_0030_394633_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0030_394633.jpg,artworks_met/blur/met_0030_394633_blur.jpg,plagiarized,blur,positive
artworks_met/met_0030_394633.jpg,artworks_met/blur/met_0031_394741_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0031_394741.jpg,artworks_met/blur/met_0031_394741_blur.jpg,plagiarized,blur,positive
artworks_met/met_0031_394741.jpg,artworks_met/blur/met_0032_435641_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0032_435641.jpg,artworks_met/blur/met_0032_435641_blur.jpg,plagiarized,blur,positive
artworks_met/met_0032_435641.jpg,artworks_met/blur/met_0033_435658_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0033_435658.jpg,artworks_met/blur/met_0033_435658_blur.jpg,plagiarized,blur,positive
artworks_met/met_0033_435658.jpg,artworks_met/blur/met_0034_435744_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0034_435744.jpg,artworks_met/blur/met_0034_435744_blur.jpg,plagiarized,blur,positive
artworks_met/met_0034_435744.jpg,artworks_met/blur/met_0035_435810_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0035_435810.jpg,artworks_met/blur/met_0035_435810_blur.jpg,plagiarized,blur,positive
artworks_met/met_0035_435810.jpg,artworks_met/blur/met_0036_435992_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0036_435992.jpg,artworks_met/blur/met_0036_435992_blur.jpg,plagiarized,blur,positive
artworks_met/met_0036_435992.jpg,artworks_met/blur/met_0037_436122_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0037_436122.jpg,artworks_met/blur/met_0037_436122_blur.jpg,plagiarized,blur,positive
artworks_met/met_0037_436122.jpg,artworks_met/blur/met_0038_436258_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0038_436258.jpg,artworks_met/blur/met_0038_436258_blur.jpg,plagiarized,blur,positive
artworks_met/met_0038_436258.jpg,artworks_met/blur/met_0039_436262_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0039_436262.jpg,artworks_met/blur/met_0039_436262_blur.jpg,plagiarized,blur,positive
artworks_met/met_0039_436262.jpg,artworks_met/blur/met_0040_436541_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0040_436541.jpg,artworks_met/blur/met_0040_436541_blur.jpg,plagiarized,blur,positive
artworks_met/met_0040_436541.jpg,artworks_met/blur/met_0041_436572_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0041_436572.jpg,artworks_met/blur/met_0041_436572_blur.jpg,plagiarized,blur,positive
artworks_met/met_0041_436572.jpg,artworks_met/blur/met_0042_436576_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0042_436576.jpg,artworks_met/blur/met_0042_436576_blur.jpg,plagiarized,blur,positive
artworks_met/met_0042_436576.jpg,artworks_met/blur/met_0043_436580_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0043_436580.jpg,artworks_met/blur/met_0043_436580_blur.jpg,plagiarized,blur,positive
artworks_met/met_0043_436580.jpg,artworks_met/blur/met_0044_436906_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0044_436906.jpg,artworks_met/blur/met_0044_436906_blur.jpg,plagiarized,blur,positive
artworks_met/met_0044_436906.jpg,artworks_met/blur/met_0045_446568_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0045_446568.jpg,artworks_met/blur/met_0045_446568_blur.jpg,plagiarized,blur,positive
artworks_met/met_0045_446568.jpg,artworks_met/blur/met_0046_448461_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0046_448461.jpg,artworks_met/blur/met_0046_448461_blur.jpg,plagiarized,blur,positive
artworks_met/met_0046_448461.jpg,artworks_met/blur/met_0047_448463_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0047_448463.jpg,artworks_met/blur/met_0047_448463_blur.jpg,plagiarized,blur,positive
artworks_met/met_0047_448463.jpg,artworks_met/blur/met_0048_449863_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0048_449863.jpg,artworks_met/blur/met_0048_449863_blur.jpg,plagiarized,blur,positive
artworks_met/met_0048_449863.jpg,artworks_met/blur/met_0049_451023_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0049_451023.jpg,artworks_met/blur/met_0049_451023_blur.jpg,plagiarized,blur,positive
artworks_met/met_0049_451023.jpg,artworks_met/blur/met_0050_451259_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0050_451259.jpg,artworks_met/blur/met_0050_451259_blur.jpg,plagiarized,blur,positive
artworks_met/met_0050_451259.jpg,artworks_met/blur/met_0051_451260_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0051_451260.jpg,artworks_met/blur/met_0051_451260_blur.jpg,plagiarized,blur,positive
artworks_met/met_0051_451260.jpg,artworks_met/blur/met_0052_451268_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0052_451268.jpg,artworks_met/blur/met_0052_451268_blur.jpg,plagiarized,blur,positive
artworks_met/met_0052_451268.jpg,artworks_met/blur/met_0053_451725_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0053_451725.jpg,artworks_met/blur/met_0053_451725_blur.jpg,plagiarized,blur,positive
artworks_met/met_0053_451725.jpg,artworks_met/blur/met_0054_452668_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0054_452668.jpg,artworks_met/blur/met_0054_452668_blur.jpg,plagiarized,blur,positive
artworks_met/met_0054_452668.jpg,artworks_met/blur/met_0055_452948_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0055_452948.jpg,artworks_met/blur/met_0055_452948_blur.jpg,plagiarized,blur,positive
artworks_met/met_0055_452948.jpg,artworks_met/blur/met_0056_453183_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0056_453183.jpg,artworks_met/blur/met_0056_453183_blur.jpg,plagiarized,blur,positive
artworks_met/met_0056_453183.jpg,artworks_met/blur/met_0057_453250_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0057_453250.jpg,artworks_met/blur/met_0057_453250_blur.jpg,plagiarized,blur,positive
artworks_met/met_0057_453250.jpg,artworks_met/blur/met_0058_453336_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0058_453336.jpg,artworks_met/blur/met_0058_453336_blur.jpg,plagiarized,blur,positive
artworks_met/met_0058_453336.jpg,artworks_met/blur/met_0059_453351_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0059_453351.jpg,artworks_met/blur/met_0059_453351_blur.jpg,plagiarized,blur,positive
artworks_met/met_0059_453351.jpg,artworks_met/blur/met_0060_454624_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0060_454624.jpg,artworks_met/blur/met_0060_454624_blur.jpg,plagiarized,blur,positive
artworks_met/met_0060_454624.jpg,artworks_met/blur/met_0061_456949_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0061_456949.jpg,artworks_met/blur/met_0061_456949_blur.jpg,plagiarized,blur,positive
artworks_met/met_0061_456949.jpg,artworks_met/blur/met_0062_466105_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0062_466105.jpg,artworks_met/blur/met_0062_466105_blur.jpg,plagiarized,blur,positive
artworks_met/met_0062_466105.jpg,artworks_met/blur/met_0063_472310_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0063_472310.jpg,artworks_met/blur/met_0063_472310_blur.jpg,plagiarized,blur,positive
artworks_met/met_0063_472310.jpg,artworks_met/blur/met_0064_544502_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0064_544502.jpg,artworks_met/blur/met_0064_544502_blur.jpg,plagiarized,blur,positive
artworks_met/met_0064_544502.jpg,artworks_met/blur/met_0065_547758_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0065_547758.jpg,artworks_met/blur/met_0065_547758_blur.jpg,plagiarized,blur,positive
artworks_met/met_0065_547758.jpg,artworks_met/blur/met_0066_556954_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0066_556954.jpg,artworks_met/blur/met_0066_556954_blur.jpg,plagiarized,blur,positive
artworks_met/met_0066_556954.jpg,artworks_met/blur/met_0067_691053_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0067_691053.jpg,artworks_met/blur/met_0067_691053_blur.jpg,plagiarized,blur,positive
artworks_met/met_0067_691053.jpg,artworks_met/blur/met_0068_910555_blur.jpg,not_plagiarized,blur,negative
artworks_met/met_0068_910555.jpg,artworks_met/blur/met_0068_910555_blur.jpg,plagiarized,blur,positive
artworks_met/met_0068_910555.jpg,artworks_met/blur/cma_0069_94979_blur.jpg,not_plagiarized,blur,negative
artworks_met/cma_0069_94979.jpg,artworks_met/brightness/cma_0069_94979_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0069_94979.jpg,artworks_met/brightness/cma_0070_102578_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0070_102578.jpg,artworks_met/brightness/cma_0070_102578_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0070_102578.jpg,artworks_met/brightness/cma_0071_92937_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0071_92937.jpg,artworks_met/brightness/cma_0071_92937_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0071_92937.jpg,artworks_met/brightness/cma_0072_151904_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0072_151904.jpg,artworks_met/brightness/cma_0072_151904_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0072_151904.jpg,artworks_met/brightness/cma_0073_110180_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0073_110180.jpg,artworks_met/brightness/cma_0073_110180_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0073_110180.jpg,artworks_met/brightness/cma_0074_137259_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0074_137259.jpg,artworks_met/brightness/cma_0074_137259_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0074_137259.jpg,artworks_met/brightness/cma_0075_141639_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0075_141639.jpg,artworks_met/brightness/cma_0075_141639_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0075_141639.jpg,artworks_met/brightness/cma_0076_149410_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0076_149410.jpg,artworks_met/brightness/cma_0076_149410_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0076_149410.jpg,artworks_met/brightness/cma_0077_149112_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0077_149112.jpg,artworks_met/brightness/cma_0077_149112_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0077_149112.jpg,artworks_met/brightness/cma_0078_125249_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0078_125249.jpg,artworks_met/brightness/cma_0078_125249_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0078_125249.jpg,artworks_met/brightness/cma_0079_135299_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0079_135299.jpg,artworks_met/brightness/cma_0079_135299_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0079_135299.jpg,artworks_met/brightness/cma_0080_93014_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0080_93014.jpg,artworks_met/brightness/cma_0080_93014_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0080_93014.jpg,artworks_met/brightness/cma_0081_135382_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0081_135382.jpg,artworks_met/brightness/cma_0081_135382_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0081_135382.jpg,artworks_met/brightness/cma_0082_128391_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0082_128391.jpg,artworks_met/brightness/cma_0082_128391_brightness.jpg,plagiarized,brightness,positive
artworks_met/cma_0082_128391.jpg,artworks_met/brightness/cma_0083_140161_brightness.jpg,not_plagiarized,brightness,negative
artworks_met/cma_0083_140161.jpg,artworks_met/brightness/cma_0083_140161_brightness.jpg,plagiarized,brightness,positive
